Index	Homograph	Context	TargetWord	Label
1	звезды	"Весь доморощенный панк Страны Советов-от первого отечественного представителя этого стиля Андрея ""Свина "" Панова до звезды сибирского рока Егора Летова – поклонялся ей как иконе и ставил ее в один ряд с Sex Pistols и Clash, почитаемых за основателей панк-рока."	звезды	1
2	звезды	"Москаленко к тому времени уже умрет – в 48-летнем возрасте, оставив по себе секрет кассового кино для незаможных селян и Евгения Киндинова, которого он параллельно с ""Городским романсом "" Петра Тодоровского позиционировал в качестве современной городской мелодраматической звезды."	звезды	1
3	звезды	Чтобы полюбоваться на Б. Б. в бикини, вертолет пилота Французской национальной полиции кружил над собственным пляжем звезды, с каждым кругом опускаясь все ниже и ниже, пока не рухнул в море.	звезды	1
4	звезды	Кроме того обществу принадлежат: двадцать два лучших ресторана в Монте-Карло, из которых один, LouisXV, имеет три звезды Michelin и шеф-повара Алена Дюкасса, а также еще три пятизвездочных отеля и пляж.	звезды	1
5	звезды	Знаменитости по части кухни – рыбный ресторан Vistamar (одна звезда Michelin) и LouisXV (три звезды Michelin).	звезды	1
6	звезды	"Самая дешевая поездка – перелет экономическим классом чартерного рейса, гостиница ""три звезды "" – в московских турагентствах стоит 4000-4200 долларов."	звезды	1
7	звезды	Прощальный поцелуй умирающей звезды оказывается отравленным.	звезды	1
8	звезды	Гамма-излучение, испускаемое в момент агонии звезды, играет, как полагает израильский ученый, определяющую роль в развитии жизни в нашей Галактике.	звезды	1
9	звезды	В воскресенье жители Приморья наблюдали редчайшее небесное событие – полное затмение звезды первой величины Поллукс из созвездия Близнецов.	звезды	1
10	звезды	Более сложная, но не менее важная задача – исследование астрофизических свойств самой звезды Поллукс, которые могут проявиться во время затмения.	звезды	1
11	звезды	Думаю, в этих высоких требованиях к себе и стоит искать источник слухов о невыносимом характере звезды.	звезды	1
12	звезды	Все это так называемые атрибуты жизни звезды.	звезды	1
13	звезды	Известие о гастролях звезды вызвало настоящий ажиотаж.	звезды	1
14	звезды	Маккарти не Фергюсон, он отправил бунтаря домой, а лишившиеся своей главной звезды ирландцы совершили несколько мини-подвигов и вернулись домой героями.	звезды	1
15	звезды	"Кстати, по пассивной и активной безопасности новая Almera, согласно результатам тестов Euro NCAP, получила высший балл – четыре ""звезды ""."	звезды	1
16	звезды	В России политическая провокация раз за разом приобретала конфигурацию «двойной звезды»: в российском политическом пространстве по неким невероятным орбитам вокруг таинственного общего центра вращаются провокаторы большого стиля и бьющиеся над их загадкой русские писатели, стремящиеся ассимилировать ее (загадку) в культуру.	звезды	1
17	звезды	За то и стал любимым хореографом крупных балетных актеров: он не притязает на их лавры, послушно уходя в тень звезды.	звезды	1
18	звезды	Конечно, но их получается приглашать только под какие-нибудь особенные события – премьера, открытие сезона, приезд звезды.	звезды	1
19	звезды	Как-то зимой генерал объявил, что намерен устроить банкет для узкого круга лиц по поводу радостного случая – получения им очередной звезды на широкий генеральский погон.	звезды	1
20	звезды	Стольким героям он обеспечил высокие правительственные награды, а сам как получил в прошлом году орден Красной Звезды, так с тем и ходил, будто какой-нибудь командир взвода, а не работник Центрального штаба.	Звезды	1
21	звезды	"Но недавно стало известно, что права на AVP купил Леонардо Армато – личный агент суперзвезды НБА Шакила О́Нила и многих кинодив из Голливуда, супруг ""пляжной звезды "" по версии FIVB Холли МакПик, друг Синджина Смита и прочая, прочая, прочая..."	звезды	1
22	звезды	"А тут парнишка, молокосос, можно сказать, – и три медали у него, да еще недавно через военкомат выданный припоздалый орден Красной Звезды и лазоревой ленточкой светящаяся медалька ""За взятие Кенигсберга ""."	Звезды	1
23	звезды	За железнодорожными путями поворачивали направо к распивочному павильону в форме не то пентагона, не то звезды Давида, который, впрочем, рано снесли, и впоследствии расплевавшийся с мистическими глупостями отрочества, но зато вовлеченный в юношеские поиски врагов Отечества нерасторопный патриот так и не успел сосчитать, сколько было у пивнухи углов и какая именно темная сила спаивала вечно толпившихся вокруг купавинских мужиков.	звезды	1
24	звезды	Там, на чужбине, родилась ее первая внучка и было заложено материальное благополучие новой семьи, в дальнейшем перебравшейся в город Куйбышев, куда плавала каждое лето Мария Анемподистовна на белом теплоходе в каюте третьего класса, а в прочном автозаводском и затем беляевском доме, где на ее роль хозяйки никто не покушался и где властвовала она до конца дней, иного места себе не представляя, осталось от покинутой сыном страны Германии множество елочных украшений: больших тонких шаров, нежно звенящих колокольчиков, разноцветных птичек, гирлянд и венчающей елку звезды, похожей на звезду кремлевскую и как символ великой государственности перенесенной в скромное интеллигентское жилище.	звезды	1
25	звезды	"На третий день, прочитав половину "" Кавалера Золотой Звезды "", где снова было о женщинах и о любви, Колюня себя вконец запрезирал, решил, что пора возмужать и научиться обходиться без женского общества, но Анин голос, ее скользящие с поволокой глаза, маленькие ладошки и ножки в шерстяных носках – все мерещилось отроку во сне и наяву, и от этих противоречивых чувств он полез на чердак, достал из дядюшкиного хлама спутавшиеся старые снасти, наладил их и отправился на карьер ловить рыбу."	Звезды	1
26	звезды	Мальчик шел впереди, гордый собой, недоступный, как кавалер Золотой Звезды Сергей Тутаринов, попыхивая на ходу папироской и время от времени перекладывая мешок с одного плеча на другое.	Звезды	1
27	звезды	"Этот раздел выставки не имеет себе равных, как не имеет равных и этот период французской фотографии: здесь хрестоматийные работы Картье-Брессона, Рибу, Дуано и будущей звезды модной фотографии – начинавшего все же репортером ""Магнума "" Сьеффа."	звезды	1
28	звезды	Справа на кителе, там, где, по уставу, носят ордена Красной Звезды, Отечественной войны, гвардейский значок и нашивки за ранения, – там зияет дырочка для ордена, одна-единственная дырочка, она обметана, чего не делают ни в одном ателье, но – вот оно, чудо! – дырки в подкладке, соответствующей той, обметанной, нет!	Звезды	1
29	звезды	Военный, как будто полковник (три большие звезды на погоне).	звезды	1
30	звезды	У изгороди стояла тетка в мужском пиджаке с орденом Красной Звезды на лацкане.	Звезды	1
31	звезды	Мой предшественник за этот объект орден Красной Звезды заработал.	Звезды	1
32	звезды	И вдруг пронзает меня горькая мысль: не видел ни одной голливудской звезды!	звезды	1
33	звезды	"Ведь и Биверли-Хиллз, где они живут, в двух шагах от нашего кампуса, и до бульвара Голливуд двадцать минут езды, а я не видел ни одной звезды (признаюсь, и звездочки ни одной), если не считать отпечатков рук и ног перед "" Chinese Theater ""."	звезды	1
34	звезды	Впрочем, здесь нельзя было найти площадь Звезды.	Звезды	1
35	звезды	Очевидно, туда стремилась фантазия ключика, когда он заставил своего Тибула идти по проволоке над площадью Звезды.	Звезды	1
36	звезды	До Бунина вам как до Полярной звезды.	звезды	1
37	звезды	Весь город знал, что ребята они холостые, командира, того, что с тремя кубарями, зовут Вадим Павлович Соколов, и хотя он совсем молодой, но у него орден Красной Звезды.	Звезды	1
38	звезды	Не имела того, что имели некоторые ее подруги по батальону, но солдаты ей помогали, берегли, она была смелая девочка, сидела на своем коммутаторе до последнего, получила два ордена Красной Звезды – для связистки это немало.	Звезды	1
39	звезды	Антон Николаевич не был так молод и так самонадеян, чтобы самому гнаться за обманчивым поблеском Золотой Звезды или значком сталинского лауреата, чтобы собственными руками подхватывать каждое задание министерства или даже самого Хозяина.	Звезды	1
